"","Onderwijsvolgend","Arbeidskenmerken","Uitkering","Geregistreerd.werkzoekende.bij.UWV","Perioden","Gemeente","Jongeren..15.tot.27.jaar...aantal.","Leeftijd","Marges","Regioaanduiding.Soort.regio..omschrijving.","Psychische.klachten....","Hoog.risico.op.angst.of.depressie...."
"1145","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Hattem",1600,NA,NA,NA,NA,NA
"1146","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Heemskerk",5100,NA,NA,NA,NA,NA
"1147","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Heemstede",2900,NA,NA,NA,NA,NA
"1148","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Heerde",2400,NA,NA,NA,NA,NA
"1149","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Heerenveen",7000,NA,NA,NA,NA,NA
"1150","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Heerlen",11000,NA,NA,NA,NA,NA
"1151","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Heeze-Leende",2000,NA,NA,NA,NA,NA
"1152","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Heiloo",3000,NA,NA,NA,NA,NA
"1153","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Den Helder",7200,NA,NA,NA,NA,NA
"1154","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Hellendoorn",5100,NA,NA,NA,NA,NA
"1155","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Helmond",14000,NA,NA,NA,NA,NA
"1156","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Hendrik-Ido-Ambacht",4400,NA,NA,NA,NA,NA
"1157","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Hengelo (O.)",12700,NA,NA,NA,NA,NA
"1158","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","'s-Hertogenbosch",23300,NA,NA,NA,NA,NA
"1159","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Heumen",2100,NA,NA,NA,NA,NA
"1160","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Heusden",5900,NA,NA,NA,NA,NA
"1161","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Hillegom",2900,NA,NA,NA,NA,NA
"1162","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Hilvarenbeek",2000,NA,NA,NA,NA,NA
"1163","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Hilversum",12400,NA,NA,NA,NA,NA
"1164","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Hoeksche Waard",11700,NA,NA,NA,NA,NA
"1165","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Hof van Twente",4800,NA,NA,NA,NA,NA
"1166","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Het Hogeland",6100,NA,NA,NA,NA,NA
"1167","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Hollands Kroon",6900,NA,NA,NA,NA,NA
"1168","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Hoogeveen",8200,NA,NA,NA,NA,NA
"1169","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Hoorn",10500,NA,NA,NA,NA,NA
"1170","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Horst aan de Maas",6000,NA,NA,NA,NA,NA
"1171","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Houten",7200,NA,NA,NA,NA,NA
"1172","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Huizen",5000,NA,NA,NA,NA,NA
"1173","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Hulst",3000,NA,NA,NA,NA,NA
"1174","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","IJsselstein",5000,NA,NA,NA,NA,NA
"1175","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Kaag en Braassem",3700,NA,NA,NA,NA,NA
"1176","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Kampen",8800,NA,NA,NA,NA,NA
"1177","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Kapelle",1700,NA,NA,NA,NA,NA
"1178","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Katwijk",9700,NA,NA,NA,NA,NA
"1179","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Kerkrade",4900,NA,NA,NA,NA,NA
"1180","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Koggenland",3400,NA,NA,NA,NA,NA
"1181","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Krimpen aan den IJssel",4200,NA,NA,NA,NA,NA
"1182","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Krimpenerwaard",8300,NA,NA,NA,NA,NA
"1183","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Laarbeek",3000,NA,NA,NA,NA,NA
"1184","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Land van Cuijk",12400,NA,NA,NA,NA,NA
"1185","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Landgraaf",4100,NA,NA,NA,NA,NA
"1186","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Landsmeer",1400,NA,NA,NA,NA,NA
"1187","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Lansingerland",8900,NA,NA,NA,NA,NA
"1188","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Laren (NH.)",1100,NA,NA,NA,NA,NA
"1189","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Leeuwarden",23500,NA,NA,NA,NA,NA
"1190","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Leiden",30500,NA,NA,NA,NA,NA
"1191","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Leiderdorp",3600,NA,NA,NA,NA,NA
"1192","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Leidschendam-Voorburg",9000,NA,NA,NA,NA,NA
"1193","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Lelystad",12200,NA,NA,NA,NA,NA
"1194","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Leudal",4500,NA,NA,NA,NA,NA
"1195","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Leusden",4000,NA,NA,NA,NA,NA
"1196","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Lingewaard",6200,NA,NA,NA,NA,NA
"1197","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Lisse",3000,NA,NA,NA,NA,NA
"1198","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Lochem",4000,NA,NA,NA,NA,NA
"1199","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Loon op Zand",2900,NA,NA,NA,NA,NA
"1200","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Lopik",2300,NA,NA,NA,NA,NA
"1201","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Losser",3100,NA,NA,NA,NA,NA
"1202","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Maasdriel",3500,NA,NA,NA,NA,NA
"1203","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Maasgouw",2700,NA,NA,NA,NA,NA
"1204","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Maashorst",8000,NA,NA,NA,NA,NA
"1205","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Maassluis",4600,NA,NA,NA,NA,NA
"1206","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Maastricht",31200,NA,NA,NA,NA,NA
"1207","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Medemblik",6400,NA,NA,NA,NA,NA
"1208","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Meerssen",2100,NA,NA,NA,NA,NA
"1209","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Meierijstad",11300,NA,NA,NA,NA,NA
"1210","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Meppel",5300,NA,NA,NA,NA,NA
"1211","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Middelburg (Z.)",7300,NA,NA,NA,NA,NA
"1212","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Midden-Delfland",2600,NA,NA,NA,NA,NA
"1213","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Midden-Drenthe",4400,NA,NA,NA,NA,NA
"1214","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Midden-Groningen",7900,NA,NA,NA,NA,NA
"1215","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Moerdijk",4900,NA,NA,NA,NA,NA
"1216","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Molenlanden",7300,NA,NA,NA,NA,NA
"1217","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Montferland",4800,NA,NA,NA,NA,NA
"1218","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Montfoort",2000,NA,NA,NA,NA,NA
"1219","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Mook en Middelaar",1000,NA,NA,NA,NA,NA
"1220","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Neder-Betuwe",4100,NA,NA,NA,NA,NA
"1221","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Nederweert",2200,NA,NA,NA,NA,NA
"1222","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Nieuwegein",8600,NA,NA,NA,NA,NA
"1223","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Nieuwkoop",3800,NA,NA,NA,NA,NA
"1224","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Nijkerk",6500,NA,NA,NA,NA,NA
"1225","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Nijmegen",41600,NA,NA,NA,NA,NA
"1226","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Nissewaard",11300,NA,NA,NA,NA,NA
"1227","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Noardeast-Fryslân",6400,NA,NA,NA,NA,NA
"1228","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Noord-Beveland",800,NA,NA,NA,NA,NA
"1229","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Noordenveld",3400,NA,NA,NA,NA,NA
"1230","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Noordoostpolder",7500,NA,NA,NA,NA,NA
"1231","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Noordwijk",5800,NA,NA,NA,NA,NA
"1232","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Nuenen, Gerwen en Nederwetten",2800,NA,NA,NA,NA,NA
"1233","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Nunspeet",4100,NA,NA,NA,NA,NA
"1234","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Oegstgeest",3200,NA,NA,NA,NA,NA
"1235","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Oirschot",2600,NA,NA,NA,NA,NA
"1236","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Oisterwijk",4200,NA,NA,NA,NA,NA
"1237","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Oldambt",5000,NA,NA,NA,NA,NA
"1238","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Oldebroek",3500,NA,NA,NA,NA,NA
"1239","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Oldenzaal",4300,NA,NA,NA,NA,NA
"1240","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Olst-Wijhe",2500,NA,NA,NA,NA,NA
"1241","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Ommen",2500,NA,NA,NA,NA,NA
"1242","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Oost Gelre",4100,NA,NA,NA,NA,NA
"1243","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Oosterhout",7200,NA,NA,NA,NA,NA
"1244","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Ooststellingwerf",3100,NA,NA,NA,NA,NA
"1245","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Oostzaan",1300,NA,NA,NA,NA,NA
"1246","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Opmeer",1700,NA,NA,NA,NA,NA
"1247","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Opsterland",4000,NA,NA,NA,NA,NA
"1248","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Oss",13300,NA,NA,NA,NA,NA
"1249","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Oude IJsselstreek",5200,NA,NA,NA,NA,NA
"1250","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Ouder-Amstel",1900,NA,NA,NA,NA,NA
"1251","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Oudewater",1400,NA,NA,NA,NA,NA
"1252","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Overbetuwe",6500,NA,NA,NA,NA,NA
"1253","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Papendrecht",4400,NA,NA,NA,NA,NA
"1254","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Peel en Maas",6000,NA,NA,NA,NA,NA
"1255","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Pekela",1700,NA,NA,NA,NA,NA
"1256","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Pijnacker-Nootdorp",8700,NA,NA,NA,NA,NA
"1257","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Purmerend",12700,NA,NA,NA,NA,NA
"1258","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Putten",3600,NA,NA,NA,NA,NA
"1259","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Raalte",5100,NA,NA,NA,NA,NA
"1260","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Reimerswaal",3600,NA,NA,NA,NA,NA
"1261","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Renkum",3400,NA,NA,NA,NA,NA
"1262","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Renswoude",900,NA,NA,NA,NA,NA
"1263","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Reusel-De Mierden",1700,NA,NA,NA,NA,NA
"1264","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Rheden",5500,NA,NA,NA,NA,NA
"1265","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Rhenen",2800,NA,NA,NA,NA,NA
"1266","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Ridderkerk",6000,NA,NA,NA,NA,NA
"1267","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Rijssen-Holten",5900,NA,NA,NA,NA,NA
"1268","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Rijswijk (ZH.)",7100,NA,NA,NA,NA,NA
"1269","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Roerdalen",2200,NA,NA,NA,NA,NA
"1270","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Roermond",7800,NA,NA,NA,NA,NA
"1271","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","De Ronde Venen",5900,NA,NA,NA,NA,NA
"1272","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Roosendaal",10500,NA,NA,NA,NA,NA
"1273","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Rotterdam",117100,NA,NA,NA,NA,NA
"1274","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Rozendaal",200,NA,NA,NA,NA,NA
"1275","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Rucphen",2800,NA,NA,NA,NA,NA
"1276","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Schagen",6700,NA,NA,NA,NA,NA
"1277","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Scherpenzeel",1500,NA,NA,NA,NA,NA
"1278","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Schiedam",11400,NA,NA,NA,NA,NA
"1279","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Schiermonnikoog",100,NA,NA,NA,NA,NA
"1280","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Schouwen-Duiveland",3900,NA,NA,NA,NA,NA
"1281","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Simpelveld",1100,NA,NA,NA,NA,NA
"1282","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Sint-Michielsgestel",3800,NA,NA,NA,NA,NA
"1283","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Sittard-Geleen",11700,NA,NA,NA,NA,NA
"1284","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Sliedrecht",3700,NA,NA,NA,NA,NA
"1285","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Sluis",2500,NA,NA,NA,NA,NA
"1286","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Smallingerland",7800,NA,NA,NA,NA,NA
"1287","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Soest",6200,NA,NA,NA,NA,NA
"1288","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Someren",2600,NA,NA,NA,NA,NA
"1289","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Son en Breugel",2200,NA,NA,NA,NA,NA
"1290","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Stadskanaal",4100,NA,NA,NA,NA,NA
"1291","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Staphorst",3100,NA,NA,NA,NA,NA
"1292","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Stede Broec",3000,NA,NA,NA,NA,NA
"1293","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Steenbergen",3000,NA,NA,NA,NA,NA
"1294","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Steenwijkerland",6000,NA,NA,NA,NA,NA
"1295","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Stein (L.)",2800,NA,NA,NA,NA,NA
"1296","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Stichtse Vecht",8100,NA,NA,NA,NA,NA
"1297","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Súdwest-Fryslân",12000,NA,NA,NA,NA,NA
"1298","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Terneuzen",6500,NA,NA,NA,NA,NA
"1299","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Terschelling",800,NA,NA,NA,NA,NA
"1300","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Texel",1600,NA,NA,NA,NA,NA
"1301","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Teylingen",5200,NA,NA,NA,NA,NA
"1302","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Tholen",3800,NA,NA,NA,NA,NA
"1303","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Tiel",6300,NA,NA,NA,NA,NA
"1304","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Tilburg",44000,NA,NA,NA,NA,NA
"1305","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Tubbergen",3400,NA,NA,NA,NA,NA
"1306","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Twenterand",5200,NA,NA,NA,NA,NA
"1307","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Tynaarlo",3700,NA,NA,NA,NA,NA
"1308","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Tytsjerksteradiel",4300,NA,NA,NA,NA,NA
"1309","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Uitgeest",1900,NA,NA,NA,NA,NA
"1310","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Uithoorn",4200,NA,NA,NA,NA,NA
"1311","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Urk",4100,NA,NA,NA,NA,NA
"1312","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Utrecht (gemeente)",75900,NA,NA,NA,NA,NA
"1313","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Utrechtse Heuvelrug",6200,NA,NA,NA,NA,NA
"1314","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Vaals",1400,NA,NA,NA,NA,NA
"1315","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Valkenburg aan de Geul",1700,NA,NA,NA,NA,NA
"1316","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Valkenswaard",3800,NA,NA,NA,NA,NA
"1317","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Veendam",3600,NA,NA,NA,NA,NA
"1318","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Veenendaal",10300,NA,NA,NA,NA,NA
"1319","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Veere",2600,NA,NA,NA,NA,NA
"1320","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Veldhoven",5800,NA,NA,NA,NA,NA
"1321","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Velsen",9200,NA,NA,NA,NA,NA
"1322","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Venlo",13900,NA,NA,NA,NA,NA
"1323","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Venray",6000,NA,NA,NA,NA,NA
"1324","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Vijfheerenlanden",8200,NA,NA,NA,NA,NA
"1325","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Vlaardingen",10100,NA,NA,NA,NA,NA
"1326","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Vlieland",200,NA,NA,NA,NA,NA
"1327","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Vlissingen",6000,NA,NA,NA,NA,NA
"1328","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Voerendaal",1300,NA,NA,NA,NA,NA
"1329","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Voorne aan Zee",9000,NA,NA,NA,NA,NA
"1330","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Voorschoten",3300,NA,NA,NA,NA,NA
"1331","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Voorst",3200,NA,NA,NA,NA,NA
"1332","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Vught",3600,NA,NA,NA,NA,NA
"1333","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Waadhoeke",6300,NA,NA,NA,NA,NA
"1334","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Waalre",2000,NA,NA,NA,NA,NA
"1335","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Waalwijk",6700,NA,NA,NA,NA,NA
"1336","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Waddinxveen",4300,NA,NA,NA,NA,NA
"1337","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Wageningen",12400,NA,NA,NA,NA,NA
"1338","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Wassenaar",3500,NA,NA,NA,NA,NA
"1339","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Waterland",2100,NA,NA,NA,NA,NA
"1340","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Weert",6600,NA,NA,NA,NA,NA
"1341","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","West Betuwe",7700,NA,NA,NA,NA,NA
"1342","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","West Maas en Waal",2400,NA,NA,NA,NA,NA
"1343","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Westerkwartier",8500,NA,NA,NA,NA,NA
"1344","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Westerveld",2200,NA,NA,NA,NA,NA
"1345","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Westervoort",1800,NA,NA,NA,NA,NA
"1346","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Westerwolde",3200,NA,NA,NA,NA,NA
"1347","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Westland",15900,NA,NA,NA,NA,NA
"1348","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Weststellingwerf",3300,NA,NA,NA,NA,NA
"1349","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Wierden",3500,NA,NA,NA,NA,NA
"1350","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Wijchen",5700,NA,NA,NA,NA,NA
"1351","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Wijdemeren",2900,NA,NA,NA,NA,NA
"1352","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Wijk bij Duurstede",3000,NA,NA,NA,NA,NA
"1353","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Winterswijk",3900,NA,NA,NA,NA,NA
"1354","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Woensdrecht",2600,NA,NA,NA,NA,NA
"1355","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Woerden",7600,NA,NA,NA,NA,NA
"1356","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","De Wolden",3100,NA,NA,NA,NA,NA
"1357","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Wormerland",2300,NA,NA,NA,NA,NA
"1358","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Woudenberg",2100,NA,NA,NA,NA,NA
"1359","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Zaanstad",22400,NA,NA,NA,NA,NA
