"","Onderwijsvolgend","Uitkering","Geregistreerd.werkzoekende.bij.UWV","Perioden","Gemeente","aantal_jongeren","nietwerkzame_jongeren"
"1253","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Papendrecht",4400,1000
"1254","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Peel en Maas",6000,1000
"1255","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Pekela",1700,400
"1256","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Pijnacker-Nootdorp",8700,2500
"1257","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Purmerend",12700,2900
"1258","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Putten",3600,600
"1259","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Raalte",5100,800
"1260","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Reimerswaal",3600,600
"1261","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Renkum",3400,1100
"1262","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Renswoude",900,100
"1263","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Reusel-De Mierden",1700,200
"1264","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Rheden",5500,1600
"1265","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Rhenen",2800,600
"1266","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Ridderkerk",6000,1400
"1267","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Rijssen-Holten",5900,800
"1268","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Rijswijk (ZH.)",7100,2300
"1269","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Roerdalen",2200,400
"1270","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Roermond",7800,2000
"1271","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","De Ronde Venen",5900,1300
"1272","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Roosendaal",10500,2400
"1273","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Rotterdam",117100,39800
"1274","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Rozendaal",200,100
"1275","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Rucphen",2800,600
"1276","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Schagen",6700,1300
"1277","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Scherpenzeel",1500,200
"1278","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Schiedam",11400,3300
"1279","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Schiermonnikoog",100,0
"1280","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Schouwen-Duiveland",3900,700
"1281","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Simpelveld",1100,200
"1282","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Sint-Michielsgestel",3800,800
"1283","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Sittard-Geleen",11700,3200
"1284","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Sliedrecht",3700,800
"1285","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Sluis",2500,600
"1286","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Smallingerland",7800,2200
"1287","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Soest",6200,1500
"1288","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Someren",2600,400
"1289","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Son en Breugel",2200,500
"1290","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Stadskanaal",4100,1000
"1291","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Staphorst",3100,400
"1292","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Stede Broec",3000,600
"1293","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Steenbergen",3000,600
"1294","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Steenwijkerland",6000,1200
"1295","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Stein (L.)",2800,600
"1296","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Stichtse Vecht",8100,2100
"1297","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Súdwest-Fryslân",12000,2800
"1298","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Terneuzen",6500,1600
"1299","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Terschelling",800,200
"1300","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Texel",1600,300
"1301","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Teylingen",5200,1200
"1302","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Tholen",3800,800
"1303","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Tiel",6300,1500
"1304","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Tilburg",44000,12100
"1305","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Tubbergen",3400,500
"1306","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Twenterand",5200,900
"1307","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Tynaarlo",3700,1100
"1308","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Tytsjerksteradiel",4300,1000
"1309","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Uitgeest",1900,300
"1310","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Uithoorn",4200,1100
"1311","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Urk",4100,600
"1312","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Utrecht (gemeente)",75900,22900
"1313","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Utrechtse Heuvelrug",6200,1900
"1314","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Vaals",1400,800
"1315","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Valkenburg aan de Geul",1700,400
"1316","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Valkenswaard",3800,700
"1317","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Veendam",3600,1000
"1318","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Veenendaal",10300,2100
"1319","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Veere",2600,400
"1320","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Veldhoven",5800,1300
"1321","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Velsen",9200,2300
"1322","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Venlo",13900,3400
"1323","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Venray",6000,1100
"1324","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Vijfheerenlanden",8200,1700
"1325","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Vlaardingen",10100,2700
"1326","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Vlieland",200,100
"1327","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Vlissingen",6000,1500
"1328","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Voerendaal",1300,300
"1329","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Voorne aan Zee",9000,2100
"1330","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Voorschoten",3300,1100
"1331","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Voorst",3200,700
"1332","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Vught",3600,1000
"1333","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Waadhoeke",6300,1500
"1334","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Waalre",2000,600
"1335","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Waalwijk",6700,1200
"1336","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Waddinxveen",4300,900
"1337","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Wageningen",12400,6200
"1338","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Wassenaar",3500,1700
"1339","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Waterland",2100,600
"1340","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Weert",6600,1400
"1341","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","West Betuwe",7700,1500
"1342","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","West Maas en Waal",2400,500
"1343","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Westerkwartier",8500,2100
"1344","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Westerveld",2200,500
"1345","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Westervoort",1800,400
"1346","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Westerwolde",3200,1200
"1347","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Westland",15900,2900
"1348","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Weststellingwerf",3300,700
"1349","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Wierden",3500,600
"1350","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Wijchen",5700,1200
"1351","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Wijdemeren",2900,700
"1352","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Wijk bij Duurstede",3000,600
"1353","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Winterswijk",3900,800
"1354","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Woensdrecht",2600,700
"1355","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Woerden",7600,1600
"1356","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","De Wolden",3100,500
"1357","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Wormerland",2300,500
"1358","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Woudenberg",2100,400
"1359","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Zaanstad",22400,5700
"1360","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Zaltbommel",4800,900
"1361","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Zandvoort",1900,600
"1362","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Zeewolde",3500,700
"1363","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Zeist",9400,3300
"1364","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Zevenaar",5600,1200
"1365","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Zoetermeer",17200,4700
"1366","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Zoeterwoude",1300,300
"1367","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Zuidplas",6200,1400
"1368","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Zundert",2800,500
"1369","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Zutphen",6500,1800
"1370","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Zwartewaterland",3700,600
"1371","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Zwijndrecht",5900,1500
"1372","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Zwolle",21300,5200
