"","Onderwijsvolgend","Arbeidskenmerken","Uitkering","Geregistreerd.werkzoekende.bij.UWV","Perioden","Regio.s","Jongeren..15.tot.27.jaar...aantal."
"877","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Oude IJsselstreek",5400
"878","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Oude IJsselstreek",5300
"879","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Oude IJsselstreek",5300
"880","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Oude IJsselstreek",5200
"881","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Ouder-Amstel",2000
"882","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Ouder-Amstel",1900
"883","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Ouder-Amstel",1900
"884","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Ouder-Amstel",1900
"885","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Oudewater",1400
"886","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Oudewater",1400
"887","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Oudewater",1400
"888","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Oudewater",1400
"889","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Overbetuwe",6500
"890","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Overbetuwe",6500
"891","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Overbetuwe",6500
"892","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Overbetuwe",6500
"893","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Papendrecht",4400
"894","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Papendrecht",4400
"895","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Papendrecht",4400
"896","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Papendrecht",4400
"897","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Peel en Maas",5900
"898","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Peel en Maas",5800
"899","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Peel en Maas",6000
"900","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Peel en Maas",6000
"901","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Pekela",1500
"902","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Pekela",1600
"903","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Pekela",1600
"904","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Pekela",1700
"905","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Pijnacker-Nootdorp",8200
"906","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Pijnacker-Nootdorp",8400
"907","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Pijnacker-Nootdorp",8600
"908","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Pijnacker-Nootdorp",8700
"909","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Purmerend",12700
"910","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Purmerend",12600
"911","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Purmerend",12700
"912","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Purmerend",12700
"913","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Putten",3500
"914","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Putten",3500
"915","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Putten",3600
"916","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Putten",3600
"917","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Raalte",5200
"918","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Raalte",5100
"919","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Raalte",5200
"920","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Raalte",5100
"921","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Reimerswaal",3600
"922","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Reimerswaal",3600
"923","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Reimerswaal",3600
"924","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Reimerswaal",3600
"925","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Renkum",3400
"926","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Renkum",3300
"927","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Renkum",3400
"928","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Renkum",3400
"929","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Renswoude",900
"930","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Renswoude",900
"931","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Renswoude",900
"932","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Renswoude",900
"933","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Reusel-De Mierden",1600
"934","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Reusel-De Mierden",1600
"935","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Reusel-De Mierden",1700
"936","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Reusel-De Mierden",1700
"937","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Rheden",5500
"938","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Rheden",5400
"939","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Rheden",5500
"940","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Rheden",5500
"941","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Rhenen",2800
"942","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Rhenen",2800
"943","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Rhenen",2800
"944","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Rhenen",2800
"945","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Ridderkerk",5900
"946","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Ridderkerk",5800
"947","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Ridderkerk",5900
"948","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Ridderkerk",6000
"949","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Rijssen-Holten",5900
"950","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Rijssen-Holten",6000
"951","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Rijssen-Holten",6000
"952","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Rijssen-Holten",5900
"953","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Rijswijk (ZH.)",6200
"954","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Rijswijk (ZH.)",6400
"955","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Rijswijk (ZH.)",6600
"956","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Rijswijk (ZH.)",7100
"957","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Roerdalen",2200
"958","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Roerdalen",2200
"959","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Roerdalen",2200
"960","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Roerdalen",2200
"961","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Roermond",7600
"962","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Roermond",7600
"963","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Roermond",7600
"964","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Roermond",7800
"965","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","De Ronde Venen",6000
"966","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","De Ronde Venen",5900
"967","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","De Ronde Venen",5900
"968","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","De Ronde Venen",5900
"969","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Roosendaal",10800
"970","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Roosendaal",10700
"971","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Roosendaal",10600
"972","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Roosendaal",10500
"973","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Rotterdam",110000
"974","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Rotterdam",112100
"975","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Rotterdam",114600
"976","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Rotterdam",117100
"977","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Rozendaal",200
"978","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Rozendaal",200
"979","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Rozendaal",200
"980","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Rozendaal",200
"981","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Rucphen",2800
"982","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Rucphen",2700
"983","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Rucphen",2800
"984","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Rucphen",2800
"985","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Schagen",6400
"986","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Schagen",6500
"987","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Schagen",6600
"988","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Schagen",6700
"989","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Scherpenzeel",1500
"990","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Scherpenzeel",1600
"991","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Scherpenzeel",1600
"992","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Scherpenzeel",1500
"993","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Schiedam",11600
"994","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Schiedam",11300
"995","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Schiedam",11300
"996","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Schiedam",11400
"997","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Schiermonnikoog",100
"998","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Schiermonnikoog",100
"999","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Schiermonnikoog",100
"1000","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Schiermonnikoog",100
"1001","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Schouwen-Duiveland",4100
"1002","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Schouwen-Duiveland",4000
"1003","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Schouwen-Duiveland",4000
"1004","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Schouwen-Duiveland",3900
"1005","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Simpelveld",1200
"1006","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Simpelveld",1200
"1007","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Simpelveld",1200
"1008","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Simpelveld",1100
"1009","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Sint-Michielsgestel",3800
"1010","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Sint-Michielsgestel",3800
"1011","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Sint-Michielsgestel",3900
"1012","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Sint-Michielsgestel",3800
"1013","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Sittard-Geleen",11700
"1014","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Sittard-Geleen",11500
"1015","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Sittard-Geleen",11600
"1016","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Sittard-Geleen",11700
"1017","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Sliedrecht",3600
"1018","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Sliedrecht",3600
"1019","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Sliedrecht",3700
"1020","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Sliedrecht",3700
"1021","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Sluis",2500
"1022","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Sluis",2500
"1023","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Sluis",2500
"1024","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Sluis",2500
"1025","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Smallingerland",7900
"1026","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Smallingerland",7800
"1027","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Smallingerland",7800
"1028","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Smallingerland",7800
"1029","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Soest",6300
"1030","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Soest",6200
"1031","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Soest",6300
"1032","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Soest",6200
"1033","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Someren",2700
"1034","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Someren",2700
"1035","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Someren",2700
"1036","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Someren",2600
"1037","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Son en Breugel",2200
"1038","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Son en Breugel",2200
"1039","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Son en Breugel",2200
"1040","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Son en Breugel",2200
"1041","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Stadskanaal",4000
"1042","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Stadskanaal",4100
"1043","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Stadskanaal",4100
"1044","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Stadskanaal",4100
"1045","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Staphorst",2900
"1046","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Staphorst",3000
"1047","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Staphorst",3100
"1048","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Staphorst",3100
"1049","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Stede Broec",3100
"1050","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Stede Broec",3100
"1051","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Stede Broec",3100
"1052","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Stede Broec",3000
"1053","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Steenbergen",3200
"1054","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Steenbergen",3200
"1055","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Steenbergen",3100
"1056","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Steenbergen",3000
"1057","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Steenwijkerland",6000
"1058","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Steenwijkerland",5900
"1059","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Steenwijkerland",6100
"1060","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Steenwijkerland",6000
"1061","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Stein (L.)",2800
"1062","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Stein (L.)",2800
"1063","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Stein (L.)",2900
"1064","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Stein (L.)",2800
"1065","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Stichtse Vecht",8200
"1066","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Stichtse Vecht",8100
"1067","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Stichtse Vecht",8100
"1068","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Stichtse Vecht",8100
"1069","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Súdwest-Fryslân",12100
"1070","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Súdwest-Fryslân",12100
"1071","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Súdwest-Fryslân",12200
"1072","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Súdwest-Fryslân",12000
"1073","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Terneuzen",6700
"1074","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Terneuzen",6600
"1075","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Terneuzen",6600
"1076","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Terneuzen",6500
"1077","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Terschelling",900
"1078","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Terschelling",900
"1079","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Terschelling",900
"1080","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Terschelling",800
"1081","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Texel",1700
"1082","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Texel",1700
"1083","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Texel",1700
"1084","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Texel",1600
"1085","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Teylingen",5300
"1086","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Teylingen",5300
"1087","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Teylingen",5400
"1088","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Teylingen",5200
"1089","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Tholen",3900
"1090","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Tholen",3800
"1091","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Tholen",3900
"1092","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Tholen",3800
"1093","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Tiel",6300
"1094","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Tiel",6300
"1095","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Tiel",6300
"1096","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Tiel",6300
"1097","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Tilburg",41700
"1098","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Tilburg",42100
"1099","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Tilburg",43100
"1100","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Tilburg",44000
"1101","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Tubbergen",3600
"1102","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Tubbergen",3500
"1103","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Tubbergen",3500
"1104","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Tubbergen",3400
"1105","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Twenterand",5000
"1106","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Twenterand",5100
"1107","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Twenterand",5200
"1108","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Twenterand",5200
"1109","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Tynaarlo",3500
"1110","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Tynaarlo",3600
"1111","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Tynaarlo",3700
"1112","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Tynaarlo",3700
"1113","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Tytsjerksteradiel",4300
"1114","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Tytsjerksteradiel",4300
"1115","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Tytsjerksteradiel",4300
"1116","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Tytsjerksteradiel",4300
"1117","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Uitgeest",2000
"1118","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Uitgeest",2000
"1119","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Uitgeest",2000
"1120","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Uitgeest",1900
"1121","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Uithoorn",4100
"1122","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Uithoorn",4100
"1123","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Uithoorn",4200
"1124","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Uithoorn",4200
"1125","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Urk",4100
"1126","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Urk",4100
"1127","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Urk",4200
"1128","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Urk",4100
"1129","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Utrecht (gemeente)",69900
"1130","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Utrecht (gemeente)",70600
"1131","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Utrecht (gemeente)",72400
"1132","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Utrecht (gemeente)",75900
"1133","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Utrechtse Heuvelrug",6200
"1134","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Utrechtse Heuvelrug",6200
"1135","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Utrechtse Heuvelrug",6200
"1136","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Utrechtse Heuvelrug",6200
"1137","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Vaals",1400
"1138","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Vaals",1400
"1139","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Vaals",1500
"1140","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Vaals",1400
"1141","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Valkenburg aan de Geul",1900
"1142","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Valkenburg aan de Geul",1800
"1143","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Valkenburg aan de Geul",1700
"1144","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Valkenburg aan de Geul",1700
"1145","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Valkenswaard",3900
"1146","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Valkenswaard",3900
"1147","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Valkenswaard",3800
"1148","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Valkenswaard",3800
"1149","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Veendam",3600
"1150","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Veendam",3600
"1151","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Veendam",3700
"1152","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Veendam",3600
"1153","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Veenendaal",10100
"1154","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Veenendaal",10200
"1155","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Veenendaal",10200
"1156","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Veenendaal",10300
"1157","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Veere",2700
"1158","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Veere",2600
"1159","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Veere",2600
"1160","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Veere",2600
"1161","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2020","Veldhoven",5800
"1162","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2021","Veldhoven",5700
"1163","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Veldhoven",5800
"1164","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Veldhoven",5800
