"","Periode","Gemeente","Aantal_werklozen_15_27","Leeftijd","Regio_type","Psychische_klachten","Hoog_risico_angst_depressie"
"1132","2023*","Gorinchem",5500,NA,NA,NA,NA
"1133","2023*","Gouda",10700,NA,NA,NA,NA
"1134","2023*","'s-Gravenhage (gemeente)",89800,NA,NA,NA,NA
"1135","2023*","Groningen (gemeente)",67300,NA,NA,NA,NA
"1136","2023*","Gulpen-Wittem",1400,NA,NA,NA,NA
"1137","2023*","Haaksbergen",3200,NA,NA,NA,NA
"1138","2023*","Haarlem",21300,NA,NA,NA,NA
"1139","2023*","Haarlemmermeer",24000,NA,NA,NA,NA
"1140","2023*","Halderberge",3900,NA,NA,NA,NA
"1141","2023*","Hardenberg",9400,NA,NA,NA,NA
"1142","2023*","Harderwijk",6900,NA,NA,NA,NA
"1143","2023*","Hardinxveld-Giessendam",2900,NA,NA,NA,NA
"1144","2023*","Harlingen",2100,NA,NA,NA,NA
"1145","2023*","Hattem",1600,NA,NA,NA,NA
"1146","2023*","Heemskerk",5100,NA,NA,NA,NA
"1147","2023*","Heemstede",2900,NA,NA,NA,NA
"1148","2023*","Heerde",2400,NA,NA,NA,NA
"1149","2023*","Heerenveen",7000,NA,NA,NA,NA
"1150","2023*","Heerlen",11000,NA,NA,NA,NA
"1151","2023*","Heeze-Leende",2000,NA,NA,NA,NA
"1152","2023*","Heiloo",3000,NA,NA,NA,NA
"1153","2023*","Den Helder",7200,NA,NA,NA,NA
"1154","2023*","Hellendoorn",5100,NA,NA,NA,NA
"1155","2023*","Helmond",14000,NA,NA,NA,NA
"1156","2023*","Hendrik-Ido-Ambacht",4400,NA,NA,NA,NA
"1157","2023*","Hengelo (O.)",12700,NA,NA,NA,NA
"1158","2023*","'s-Hertogenbosch",23300,NA,NA,NA,NA
"1159","2023*","Heumen",2100,NA,NA,NA,NA
"1160","2023*","Heusden",5900,NA,NA,NA,NA
"1161","2023*","Hillegom",2900,NA,NA,NA,NA
"1162","2023*","Hilvarenbeek",2000,NA,NA,NA,NA
"1163","2023*","Hilversum",12400,NA,NA,NA,NA
"1164","2023*","Hoeksche Waard",11700,NA,NA,NA,NA
"1165","2023*","Hof van Twente",4800,NA,NA,NA,NA
"1166","2023*","Het Hogeland",6100,NA,NA,NA,NA
"1167","2023*","Hollands Kroon",6900,NA,NA,NA,NA
"1168","2023*","Hoogeveen",8200,NA,NA,NA,NA
"1169","2023*","Hoorn",10500,NA,NA,NA,NA
"1170","2023*","Horst aan de Maas",6000,NA,NA,NA,NA
"1171","2023*","Houten",7200,NA,NA,NA,NA
"1172","2023*","Huizen",5000,NA,NA,NA,NA
"1173","2023*","Hulst",3000,NA,NA,NA,NA
"1174","2023*","IJsselstein",5000,NA,NA,NA,NA
"1175","2023*","Kaag en Braassem",3700,NA,NA,NA,NA
"1176","2023*","Kampen",8800,NA,NA,NA,NA
"1177","2023*","Kapelle",1700,NA,NA,NA,NA
"1178","2023*","Katwijk",9700,NA,NA,NA,NA
"1179","2023*","Kerkrade",4900,NA,NA,NA,NA
"1180","2023*","Koggenland",3400,NA,NA,NA,NA
"1181","2023*","Krimpen aan den IJssel",4200,NA,NA,NA,NA
"1182","2023*","Krimpenerwaard",8300,NA,NA,NA,NA
"1183","2023*","Laarbeek",3000,NA,NA,NA,NA
"1184","2023*","Land van Cuijk",12400,NA,NA,NA,NA
"1185","2023*","Landgraaf",4100,NA,NA,NA,NA
"1186","2023*","Landsmeer",1400,NA,NA,NA,NA
"1187","2023*","Lansingerland",8900,NA,NA,NA,NA
"1188","2023*","Laren (NH.)",1100,NA,NA,NA,NA
"1189","2023*","Leeuwarden",23500,NA,NA,NA,NA
"1190","2023*","Leiden",30500,NA,NA,NA,NA
"1191","2023*","Leiderdorp",3600,NA,NA,NA,NA
"1192","2023*","Leidschendam-Voorburg",9000,NA,NA,NA,NA
"1193","2023*","Lelystad",12200,NA,NA,NA,NA
"1194","2023*","Leudal",4500,NA,NA,NA,NA
"1195","2023*","Leusden",4000,NA,NA,NA,NA
"1196","2023*","Lingewaard",6200,NA,NA,NA,NA
"1197","2023*","Lisse",3000,NA,NA,NA,NA
"1198","2023*","Lochem",4000,NA,NA,NA,NA
"1199","2023*","Loon op Zand",2900,NA,NA,NA,NA
"1200","2023*","Lopik",2300,NA,NA,NA,NA
"1201","2023*","Losser",3100,NA,NA,NA,NA
"1202","2023*","Maasdriel",3500,NA,NA,NA,NA
"1203","2023*","Maasgouw",2700,NA,NA,NA,NA
"1204","2023*","Maashorst",8000,NA,NA,NA,NA
"1205","2023*","Maassluis",4600,NA,NA,NA,NA
"1206","2023*","Maastricht",31200,NA,NA,NA,NA
"1207","2023*","Medemblik",6400,NA,NA,NA,NA
"1208","2023*","Meerssen",2100,NA,NA,NA,NA
"1209","2023*","Meierijstad",11300,NA,NA,NA,NA
"1210","2023*","Meppel",5300,NA,NA,NA,NA
"1211","2023*","Middelburg (Z.)",7300,NA,NA,NA,NA
"1212","2023*","Midden-Delfland",2600,NA,NA,NA,NA
"1213","2023*","Midden-Drenthe",4400,NA,NA,NA,NA
"1214","2023*","Midden-Groningen",7900,NA,NA,NA,NA
"1215","2023*","Moerdijk",4900,NA,NA,NA,NA
"1216","2023*","Molenlanden",7300,NA,NA,NA,NA
"1217","2023*","Montferland",4800,NA,NA,NA,NA
"1218","2023*","Montfoort",2000,NA,NA,NA,NA
"1219","2023*","Mook en Middelaar",1000,NA,NA,NA,NA
"1220","2023*","Neder-Betuwe",4100,NA,NA,NA,NA
"1221","2023*","Nederweert",2200,NA,NA,NA,NA
"1222","2023*","Nieuwegein",8600,NA,NA,NA,NA
"1223","2023*","Nieuwkoop",3800,NA,NA,NA,NA
"1224","2023*","Nijkerk",6500,NA,NA,NA,NA
"1225","2023*","Nijmegen",41600,NA,NA,NA,NA
"1226","2023*","Nissewaard",11300,NA,NA,NA,NA
"1227","2023*","Noardeast-Fryslân",6400,NA,NA,NA,NA
"1228","2023*","Noord-Beveland",800,NA,NA,NA,NA
"1229","2023*","Noordenveld",3400,NA,NA,NA,NA
"1230","2023*","Noordoostpolder",7500,NA,NA,NA,NA
"1231","2023*","Noordwijk",5800,NA,NA,NA,NA
"1232","2023*","Nuenen, Gerwen en Nederwetten",2800,NA,NA,NA,NA
"1233","2023*","Nunspeet",4100,NA,NA,NA,NA
"1234","2023*","Oegstgeest",3200,NA,NA,NA,NA
"1235","2023*","Oirschot",2600,NA,NA,NA,NA
"1236","2023*","Oisterwijk",4200,NA,NA,NA,NA
"1237","2023*","Oldambt",5000,NA,NA,NA,NA
"1238","2023*","Oldebroek",3500,NA,NA,NA,NA
"1239","2023*","Oldenzaal",4300,NA,NA,NA,NA
"1240","2023*","Olst-Wijhe",2500,NA,NA,NA,NA
"1241","2023*","Ommen",2500,NA,NA,NA,NA
"1242","2023*","Oost Gelre",4100,NA,NA,NA,NA
"1243","2023*","Oosterhout",7200,NA,NA,NA,NA
"1244","2023*","Ooststellingwerf",3100,NA,NA,NA,NA
"1245","2023*","Oostzaan",1300,NA,NA,NA,NA
"1246","2023*","Opmeer",1700,NA,NA,NA,NA
"1247","2023*","Opsterland",4000,NA,NA,NA,NA
"1248","2023*","Oss",13300,NA,NA,NA,NA
"1249","2023*","Oude IJsselstreek",5200,NA,NA,NA,NA
"1250","2023*","Ouder-Amstel",1900,NA,NA,NA,NA
"1251","2023*","Oudewater",1400,NA,NA,NA,NA
"1252","2023*","Overbetuwe",6500,NA,NA,NA,NA
"1253","2023*","Papendrecht",4400,NA,NA,NA,NA
"1254","2023*","Peel en Maas",6000,NA,NA,NA,NA
"1255","2023*","Pekela",1700,NA,NA,NA,NA
"1256","2023*","Pijnacker-Nootdorp",8700,NA,NA,NA,NA
"1257","2023*","Purmerend",12700,NA,NA,NA,NA
"1258","2023*","Putten",3600,NA,NA,NA,NA
"1259","2023*","Raalte",5100,NA,NA,NA,NA
"1260","2023*","Reimerswaal",3600,NA,NA,NA,NA
"1261","2023*","Renkum",3400,NA,NA,NA,NA
"1262","2023*","Renswoude",900,NA,NA,NA,NA
"1263","2023*","Reusel-De Mierden",1700,NA,NA,NA,NA
"1264","2023*","Rheden",5500,NA,NA,NA,NA
"1265","2023*","Rhenen",2800,NA,NA,NA,NA
"1266","2023*","Ridderkerk",6000,NA,NA,NA,NA
"1267","2023*","Rijssen-Holten",5900,NA,NA,NA,NA
"1268","2023*","Rijswijk (ZH.)",7100,NA,NA,NA,NA
"1269","2023*","Roerdalen",2200,NA,NA,NA,NA
"1270","2023*","Roermond",7800,NA,NA,NA,NA
"1271","2023*","De Ronde Venen",5900,NA,NA,NA,NA
"1272","2023*","Roosendaal",10500,NA,NA,NA,NA
"1273","2023*","Rotterdam",117100,NA,NA,NA,NA
"1274","2023*","Rozendaal",200,NA,NA,NA,NA
"1275","2023*","Rucphen",2800,NA,NA,NA,NA
"1276","2023*","Schagen",6700,NA,NA,NA,NA
"1277","2023*","Scherpenzeel",1500,NA,NA,NA,NA
"1278","2023*","Schiedam",11400,NA,NA,NA,NA
"1279","2023*","Schiermonnikoog",100,NA,NA,NA,NA
"1280","2023*","Schouwen-Duiveland",3900,NA,NA,NA,NA
"1281","2023*","Simpelveld",1100,NA,NA,NA,NA
"1282","2023*","Sint-Michielsgestel",3800,NA,NA,NA,NA
"1283","2023*","Sittard-Geleen",11700,NA,NA,NA,NA
"1284","2023*","Sliedrecht",3700,NA,NA,NA,NA
"1285","2023*","Sluis",2500,NA,NA,NA,NA
"1286","2023*","Smallingerland",7800,NA,NA,NA,NA
"1287","2023*","Soest",6200,NA,NA,NA,NA
"1288","2023*","Someren",2600,NA,NA,NA,NA
"1289","2023*","Son en Breugel",2200,NA,NA,NA,NA
"1290","2023*","Stadskanaal",4100,NA,NA,NA,NA
"1291","2023*","Staphorst",3100,NA,NA,NA,NA
"1292","2023*","Stede Broec",3000,NA,NA,NA,NA
"1293","2023*","Steenbergen",3000,NA,NA,NA,NA
"1294","2023*","Steenwijkerland",6000,NA,NA,NA,NA
"1295","2023*","Stein (L.)",2800,NA,NA,NA,NA
"1296","2023*","Stichtse Vecht",8100,NA,NA,NA,NA
"1297","2023*","Súdwest-Fryslân",12000,NA,NA,NA,NA
"1298","2023*","Terneuzen",6500,NA,NA,NA,NA
"1299","2023*","Terschelling",800,NA,NA,NA,NA
"1300","2023*","Texel",1600,NA,NA,NA,NA
"1301","2023*","Teylingen",5200,NA,NA,NA,NA
"1302","2023*","Tholen",3800,NA,NA,NA,NA
"1303","2023*","Tiel",6300,NA,NA,NA,NA
"1304","2023*","Tilburg",44000,NA,NA,NA,NA
"1305","2023*","Tubbergen",3400,NA,NA,NA,NA
"1306","2023*","Twenterand",5200,NA,NA,NA,NA
"1307","2023*","Tynaarlo",3700,NA,NA,NA,NA
"1308","2023*","Tytsjerksteradiel",4300,NA,NA,NA,NA
"1309","2023*","Uitgeest",1900,NA,NA,NA,NA
"1310","2023*","Uithoorn",4200,NA,NA,NA,NA
"1311","2023*","Urk",4100,NA,NA,NA,NA
"1312","2023*","Utrecht (gemeente)",75900,NA,NA,NA,NA
"1313","2023*","Utrechtse Heuvelrug",6200,NA,NA,NA,NA
"1314","2023*","Vaals",1400,NA,NA,NA,NA
"1315","2023*","Valkenburg aan de Geul",1700,NA,NA,NA,NA
"1316","2023*","Valkenswaard",3800,NA,NA,NA,NA
"1317","2023*","Veendam",3600,NA,NA,NA,NA
"1318","2023*","Veenendaal",10300,NA,NA,NA,NA
"1319","2023*","Veere",2600,NA,NA,NA,NA
"1320","2023*","Veldhoven",5800,NA,NA,NA,NA
"1321","2023*","Velsen",9200,NA,NA,NA,NA
"1322","2023*","Venlo",13900,NA,NA,NA,NA
"1323","2023*","Venray",6000,NA,NA,NA,NA
"1324","2023*","Vijfheerenlanden",8200,NA,NA,NA,NA
"1325","2023*","Vlaardingen",10100,NA,NA,NA,NA
"1326","2023*","Vlieland",200,NA,NA,NA,NA
"1327","2023*","Vlissingen",6000,NA,NA,NA,NA
"1328","2023*","Voerendaal",1300,NA,NA,NA,NA
"1329","2023*","Voorne aan Zee",9000,NA,NA,NA,NA
"1330","2023*","Voorschoten",3300,NA,NA,NA,NA
"1331","2023*","Voorst",3200,NA,NA,NA,NA
"1332","2023*","Vught",3600,NA,NA,NA,NA
"1333","2023*","Waadhoeke",6300,NA,NA,NA,NA
"1334","2023*","Waalre",2000,NA,NA,NA,NA
"1335","2023*","Waalwijk",6700,NA,NA,NA,NA
"1336","2023*","Waddinxveen",4300,NA,NA,NA,NA
"1337","2023*","Wageningen",12400,NA,NA,NA,NA
"1338","2023*","Wassenaar",3500,NA,NA,NA,NA
"1339","2023*","Waterland",2100,NA,NA,NA,NA
"1340","2023*","Weert",6600,NA,NA,NA,NA
"1341","2023*","West Betuwe",7700,NA,NA,NA,NA
"1342","2023*","West Maas en Waal",2400,NA,NA,NA,NA
"1343","2023*","Westerkwartier",8500,NA,NA,NA,NA
"1344","2023*","Westerveld",2200,NA,NA,NA,NA
"1345","2023*","Westervoort",1800,NA,NA,NA,NA
"1346","2023*","Westerwolde",3200,NA,NA,NA,NA
"1347","2023*","Westland",15900,NA,NA,NA,NA
"1348","2023*","Weststellingwerf",3300,NA,NA,NA,NA
"1349","2023*","Wierden",3500,NA,NA,NA,NA
"1350","2023*","Wijchen",5700,NA,NA,NA,NA
"1351","2023*","Wijdemeren",2900,NA,NA,NA,NA
"1352","2023*","Wijk bij Duurstede",3000,NA,NA,NA,NA
"1353","2023*","Winterswijk",3900,NA,NA,NA,NA
"1354","2023*","Woensdrecht",2600,NA,NA,NA,NA
"1355","2023*","Woerden",7600,NA,NA,NA,NA
"1356","2023*","De Wolden",3100,NA,NA,NA,NA
"1357","2023*","Wormerland",2300,NA,NA,NA,NA
"1358","2023*","Woudenberg",2100,NA,NA,NA,NA
"1359","2023*","Zaanstad",22400,NA,NA,NA,NA
"1360","2023*","Zaltbommel",4800,NA,NA,NA,NA
"1361","2023*","Zandvoort",1900,NA,NA,NA,NA
"1362","2023*","Zeewolde",3500,NA,NA,NA,NA
"1363","2023*","Zeist",9400,NA,NA,NA,NA
"1364","2023*","Zevenaar",5600,NA,NA,NA,NA
"1365","2023*","Zoetermeer",17200,NA,NA,NA,NA
"1366","2023*","Zoeterwoude",1300,NA,NA,NA,NA
"1367","2023*","Zuidplas",6200,NA,NA,NA,NA
"1368","2023*","Zundert",2800,NA,NA,NA,NA
"1369","2023*","Zutphen",6500,NA,NA,NA,NA
"1370","2023*","Zwartewaterland",3700,NA,NA,NA,NA
"1371","2023*","Zwijndrecht",5900,NA,NA,NA,NA
"1372","2023*","Zwolle",21300,NA,NA,NA,NA
"1373","2020","Beek",NA,"18 jaar of ouder","Gemeente  ",NA,6.9
"1374","2020","Brielle",NA,"18 jaar of ouder","Gemeente  ",NA,5.4
"1375","2020","'s-Gravenhage",NA,"18 jaar of ouder","Gemeente  ",NA,10
"1376","2020","Groningen",NA,"18 jaar of ouder","Gemeente  ",NA,7.1
"1377","2020","Hellevoetsluis",NA,"18 jaar of ouder","Gemeente  ",NA,6.5
"1378","2020","Hengelo",NA,"18 jaar of ouder","Gemeente  ",NA,7
"1379","2020","Laren",NA,"18 jaar of ouder","Gemeente  ",NA,3.9
"1380","2020","Middelburg",NA,"18 jaar of ouder","Gemeente  ",NA,6.1
"1381","2020","Rijswijk",NA,"18 jaar of ouder","Gemeente  ",NA,7.6
"1382","2020","Stein",NA,"18 jaar of ouder","Gemeente  ",NA,6.7
"1383","2020","Utrecht",NA,"18 jaar of ouder","Gemeente  ",NA,7.9
"1384","2020","Weesp",NA,"18 jaar of ouder","Gemeente  ",NA,6.4
"1385","2020","Westvoorne",NA,"18 jaar of ouder","Gemeente  ",NA,4.6
"1386","2022","Beek",NA,"18 jaar of ouder","Gemeente  ",21.3,9
"1387","2022","Brielle",NA,"18 jaar of ouder","Gemeente  ",18.6,7.8
"1388","2022","'s-Gravenhage",NA,"18 jaar of ouder","Gemeente  ",29.7,14.9
"1389","2022","Groningen",NA,"18 jaar of ouder","Gemeente  ",25.9,11.7
"1390","2022","Hellevoetsluis",NA,"18 jaar of ouder","Gemeente  ",21.3,9.5
"1391","2022","Hengelo",NA,"18 jaar of ouder","Gemeente  ",21.5,10.7
"1392","2022","Laren",NA,"18 jaar of ouder","Gemeente  ",15.8,6
"1393","2022","Middelburg",NA,"18 jaar of ouder","Gemeente  ",21.2,9.3
"1394","2022","Rijswijk",NA,"18 jaar of ouder","Gemeente  ",25.1,12.5
"1395","2022","Stein",NA,"18 jaar of ouder","Gemeente  ",21.2,8.9
"1396","2022","Utrecht",NA,"18 jaar of ouder","Gemeente  ",27,12.6
"1397","2022","Weesp",NA,"18 jaar of ouder","Gemeente  ",22.7,9.7
"1398","2022","Westvoorne",NA,"18 jaar of ouder","Gemeente  ",16.1,6.5
