"","Onderwijsvolgend","Arbeidskenmerken","Uitkering","Geregistreerd.werkzoekende.bij.UWV","Perioden","Regio.s","Jongeren..15.tot.27.jaar...aantal."
"6359","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2022","Opsterland",100
"6360","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2023*","Opsterland",100
"6361","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2020","Oss",300
"6362","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2021","Oss",300
"6363","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2022","Oss",200
"6364","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2023*","Oss",200
"6365","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2020","Oude IJsselstreek",100
"6366","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2021","Oude IJsselstreek",100
"6367","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2022","Oude IJsselstreek",100
"6368","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2023*","Oude IJsselstreek",100
"6369","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2020","Ouder-Amstel",0
"6370","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2021","Ouder-Amstel",0
"6371","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2022","Ouder-Amstel",0
"6372","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2023*","Ouder-Amstel",0
"6373","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2020","Oudewater",0
"6374","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2021","Oudewater",0
"6375","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2022","Oudewater",0
"6376","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2023*","Oudewater",0
"6377","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2020","Overbetuwe",100
"6378","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2021","Overbetuwe",100
"6379","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2022","Overbetuwe",100
"6380","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2023*","Overbetuwe",100
"6381","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2020","Papendrecht",100
"6382","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2021","Papendrecht",100
"6383","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2022","Papendrecht",0
"6384","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2023*","Papendrecht",0
"6385","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2020","Peel en Maas",100
"6386","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2021","Peel en Maas",100
"6387","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2022","Peel en Maas",100
"6388","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2023*","Peel en Maas",100
"6389","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2020","Pekela",100
"6390","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2021","Pekela",100
"6391","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2022","Pekela",100
"6392","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2023*","Pekela",0
"6393","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2020","Pijnacker-Nootdorp",100
"6394","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2021","Pijnacker-Nootdorp",100
"6395","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2022","Pijnacker-Nootdorp",100
"6396","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2023*","Pijnacker-Nootdorp",100
"6397","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2020","Purmerend",300
"6398","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2021","Purmerend",200
"6399","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2022","Purmerend",100
"6400","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2023*","Purmerend",100
"6401","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2020","Putten",100
"6402","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2021","Putten",0
"6403","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2022","Putten",0
"6404","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2023*","Putten",100
"6405","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2020","Raalte",100
"6406","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2021","Raalte",100
"6407","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2022","Raalte",0
"6408","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2023*","Raalte",100
"6409","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2020","Reimerswaal",100
"6410","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2021","Reimerswaal",0
"6411","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2022","Reimerswaal",0
"6412","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2023*","Reimerswaal",0
"6413","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2020","Renkum",100
"6414","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2021","Renkum",0
"6415","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2022","Renkum",0
"6416","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2023*","Renkum",0
"6417","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2020","Renswoude",0
"6418","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2021","Renswoude",0
"6419","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2022","Renswoude",0
"6420","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2023*","Renswoude",0
"6421","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2020","Reusel-De Mierden",0
"6422","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2021","Reusel-De Mierden",0
"6423","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2022","Reusel-De Mierden",0
"6424","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2023*","Reusel-De Mierden",0
"6425","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2020","Rheden",100
"6426","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2021","Rheden",100
"6427","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2022","Rheden",100
"6428","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2023*","Rheden",100
"6429","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2020","Rhenen",0
"6430","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2021","Rhenen",0
"6431","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2022","Rhenen",0
"6432","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2023*","Rhenen",0
"6433","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2020","Ridderkerk",100
"6434","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2021","Ridderkerk",100
"6435","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2022","Ridderkerk",100
"6436","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2023*","Ridderkerk",100
"6437","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2020","Rijssen-Holten",100
"6438","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2021","Rijssen-Holten",100
"6439","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2022","Rijssen-Holten",0
"6440","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2023*","Rijssen-Holten",0
"6441","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2020","Rijswijk (ZH.)",100
"6442","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2021","Rijswijk (ZH.)",100
"6443","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2022","Rijswijk (ZH.)",100
"6444","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2023*","Rijswijk (ZH.)",100
"6445","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2020","Roerdalen",100
"6446","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2021","Roerdalen",0
"6447","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2022","Roerdalen",0
"6448","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2023*","Roerdalen",0
"6449","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2020","Roermond",300
"6450","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2021","Roermond",200
"6451","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2022","Roermond",200
"6452","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2023*","Roermond",100
"6453","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2020","De Ronde Venen",100
"6454","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2021","De Ronde Venen",100
"6455","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2022","De Ronde Venen",0
"6456","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2023*","De Ronde Venen",0
"6457","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2020","Roosendaal",300
"6458","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2021","Roosendaal",200
"6459","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2022","Roosendaal",200
"6460","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2023*","Roosendaal",200
"6461","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2020","Rotterdam",3200
"6462","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2021","Rotterdam",2400
"6463","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2022","Rotterdam",1900
"6464","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2023*","Rotterdam",1700
"6465","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2020","Rozendaal",0
"6466","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2021","Rozendaal",0
"6467","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2022","Rozendaal",0
"6468","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2023*","Rozendaal",0
"6469","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2020","Rucphen",100
"6470","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2021","Rucphen",0
"6471","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2022","Rucphen",0
"6472","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2023*","Rucphen",0
"6473","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2020","Schagen",100
"6474","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2021","Schagen",100
"6475","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2022","Schagen",0
"6476","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2023*","Schagen",100
"6477","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2020","Scherpenzeel",0
"6478","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2021","Scherpenzeel",0
"6479","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2022","Scherpenzeel",0
"6480","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2023*","Scherpenzeel",0
"6481","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Geregistreerd werkzoekende bij UWV","2020","Schiedam",300
